gene	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120
Mp4g14350	9.482529732	9.4844786	10.5225976	9.161456924	9.306408833	9.198120204	9.485476753	9.184487675	9.321669545	9.186350484	9.058249057	9.082139155	9.795044205	10.02590658	9.639270814	9.589241792	9.498019707	9.940994271	9.460508818	9.586166931	9.419559878	9.246823346	9.068555508	8.978951953
Mp4g14360	10.37441957	10.53649643	10.25374427	10.39268635	10.33136767	10.41835004	12.45216044	12.46208768	12.40557566	10.17314768	10.17197747	10.32060049	10.26099482	10.01644141	12.46993265	10.57816936	10.26895026	10.04150688	12.52522233	10.63148728	10.30175983	10.40232147	12.12277911	12.07299926
Mp4g14400	7.705384933	7.737530422	7.514495084	7.871524064	8.05485167	7.799746162	7.779163614	7.787738765	7.73652646	7.772787996	8.172954003	7.880225136	7.703208824	8.007230613	7.739427413	8.101353056	7.659542502	8.188882893	7.724795603	8.406616952	7.740405526	7.840131775	8.287478414	8.232265251
Mp4g14500	11.98147751	11.95289173	12.3340045	11.67876042	11.7107344	11.74323528	12.66001248	12.72395165	12.64213902	12.03150732	12.0970868	12.2107797	11.71289867	11.69684501	12.95799382	12.68904847	11.66326903	11.64465295	13.09745465	12.60726679	11.45927463	11.49035294	12.23138421	12.35821372
Mp4g14550	10.12481373	9.997230885	9.82577898	9.920890054	10.08395038	10.11232551	9.873098079	9.917445264	9.986481183	10.06806496	10.02588375	10.11124332	9.568492942	9.687527143	10.42602229	10.71723345	9.601644988	9.600972922	10.27852259	10.63203591	9.712873735	9.668706037	10.22747958	10.2661797
Mp4g14580	8.610392653	8.329398752	8.546304324	8.088954736	8.322851561	8.198665596	7.791673446	7.874096199	7.796690372	7.747993376	7.745034403	7.606333613	8.180917642	8.195567711	8.078034604	8.780332821	8.218327507	8.448805602	8.145517666	8.890477428	8.012803245	8.028740194	8.255077415	8.558936863
Mp4g14600	8.968372141	9.097974718	9.210609526	8.997222908	9.075008443	9.086256348	9.536563098	9.780672299	9.535638648	10.05042534	10.00144959	9.797317114	9.099324189	9.179496366	9.628842239	9.822544762	9.089505859	9.266388152	9.576781773	9.853018695	8.881352675	8.787967903	9.286234594	9.328144591
Mp4g14620	8.265555063	8.310472339	8.559819807	7.949268103	7.929582278	8.318819219	8.125609089	8.327410026	8.237304314	8.510942437	8.326043743	8.247877834	8.433176356	7.934371568	8.107927814	8.625841387	8.439744068	8.283253927	8.140898343	8.774181439	7.681039896	8.019131767	8.246832073	7.956330388
Mp4g14660	8.480430148	8.551469951	8.193446418	8.197820905	8.218846856	8.166525755	8.839723382	8.614911975	8.507832486	8.41454009	8.447566902	8.542571237	8.409217681	8.334449777	8.728756737	8.625841387	8.337817138	8.463299858	8.688512351	8.524654627	8.591987404	8.666600266	9.042532504	9.082719076
Mp4g14930	8.58874719	8.75740371	8.379072559	8.443652903	8.381062481	8.414650291	7.930164702	8.152282397	8.178738675	7.887712566	7.981348752	7.753718029	8.638585037	8.323178991	8.078034604	8.146254092	8.74922231	8.866156979	7.891588939	8.459002886	8.521906811	8.747044836	8.115297705	7.988991449
Mp4g14960	8.02750783	7.962700534	8.174972647	7.939876015	8.04638754	8.081818884	8.259967012	8.279043298	8.178738675	8.553451836	8.701453014	8.594930903	8.041914199	8.007230613	8.365746654	8.459716975	8.08020534	8.065583586	8.028823719	8.759412638	8.079931274	8.042989863	8.375894346	7.999651415
Mp4g14980	11.07493436	10.75341155	10.36708252	11.01804756	10.83513327	10.93411113	12.42857502	12.3177325	12.22699341	13.58046931	13.55324369	13.60731623	12.12844279	12.50212513	9.971965864	11.14366172	12.19327968	12.40274244	10.02881532	11.21628931	12.19008796	12.15261551	10.58524684	10.47933546
Mp4g15010	11.54687708	11.47853039	11.25404924	11.74849561	11.6669567	11.61133945	12.64197121	12.65256203	12.64490811	12.72867352	12.70847723	12.82689353	12.12844279	12.05845253	11.9010599	11.49243241	12.13858198	12.0156638	11.9041816	11.56322745	12.7236442	12.7163571	12.39782894	12.42861086
Mp4g15030	9.71749293	9.711674689	10.03910568	9.492313649	9.463569278	9.378826152	12.02756246	12.05892665	12.13091546	9.497007771	9.588194532	9.84763822	9.513054503	9.152234297	12.23007725	9.805539077	9.549398563	9.056918472	12.23529275	9.604424522	9.776126635	9.730356735	11.97308068	12.02644691
Mp4g15090	8.56115082	8.899620995	8.764072823	8.94575208	8.895094589	9.090138852	9.539510339	9.690282334	9.556348943	10.02856288	9.878842549	9.957804637	8.998931098	8.745922677	9.263000818	9.15920011	8.920345453	8.797345467	9.376016077	9.230506494	9.621402917	9.533683531	9.858805406	9.754781887
Mp4g15120	9.864621862	9.876327299	9.51329857	9.870358907	9.887139356	9.889688866	10.72698063	10.71557762	10.73369968	10.07777061	10.08859647	10.03266736	9.513054503	9.554744588	10.91474428	10.28047521	9.633659845	9.519456564	10.85041426	9.891407326	9.556907862	9.471540832	10.50309225	10.68701941
Mp4g15170	11.01955418	10.92231696	10.36350607	11.12864166	10.9387605	11.10787924	11.74269963	11.80932922	11.82378194	12.34485221	12.33440677	12.30511503	11.35837144	11.56005531	11.16332737	11.3052981	11.31798431	11.41868473	11.18262584	11.12512931	11.20366548	11.14827804	10.82339263	10.92324822
Mp4g15320	9.411150059	9.413251707	9.807337172	9.385799762	9.381407187	9.243861842	10.16535254	10.12889401	10.02625022	9.760228599	9.958767183	10.08489975	9.378725154	9.887248035	10.14170939	10.68008729	9.539556188	9.808826249	10.23386326	10.53736548	9.337229863	9.36786152	9.647571261	9.915632283
Mp4g15420	8.708411249	8.826271684	8.637969366	8.796239184	8.636238773	8.563023029	9.343745775	9.362402657	9.377383851	9.233265833	9.144330896	9.201920234	8.644309022	8.745922677	9.417678365	8.846195386	8.76186424	8.589157863	9.338920571	8.961423194	8.699910056	8.736607223	9.35574248	9.42767357
Mp4g15430	9.445873292	9.549765877	9.580400384	9.752354537	9.559203891	9.750497157	12.98529101	13.13597353	13.08465291	11.00764822	11.03257015	11.11651697	10.45528534	10.48339721	12.33157948	10.61525982	10.50751368	10.33114456	12.41262435	10.49392745	10.41946624	10.32690387	12.18801503	12.34737302
Mp4g15440	11.25589865	11.24476704	11.36414716	11.12010087	10.8660966	10.9351544	11.32316831	11.18507854	11.0967644	11.10418128	11.13968614	11.07343867	10.85019204	10.84704198	11.64700378	11.73606035	10.81641712	10.705097	11.68132099	11.66239469	10.83548674	10.76842283	11.2643606	11.35225479
Mp4g15450	8.431788418	8.408068502	8.402245586	8.175379198	7.693178996	8.260317441	8.462952001	8.467667434	8.319870825	8.178133588	8.094086839	8.177208414	8.065580629	8.300305454	8.861696405	9.135577643	8.089091839	8.210543785	8.720270876	9.051030148	7.687162458	7.7233753	7.910427678	7.945206005
Mp4g15460	8.036344653	8.29123301	8.599505444	8.536022204	8.381062481	8.381308034	9.062023605	8.99954934	9.096952484	8.64547743	8.549488168	8.52461406	8.326917575	8.30414908	8.940860794	8.339798149	8.442996406	8.269756146	9.001179721	8.51180323	8.426774429	8.538484006	9.072843876	8.981295973
Mp4g15480	10.42662499	10.39287345	10.52739418	10.64993936	10.58496983	10.48415434	12.04648803	12.19475427	12.08910597	10.42599812	10.42236264	10.336599	10.6709217	10.53194674	11.97117774	10.58946822	10.49034836	10.53063965	12.02519843	10.75646741	10.24372807	10.45147772	11.80321022	11.76868513
Mp4g15570	7.776873538	7.538818118	7.569234403	7.741628247	7.588786176	7.845318136	7.816196872	7.692410327	7.484174118	7.990502922	7.995260243	8.232550983	7.639681186	7.653978939	7.665071725	7.52634612	7.587284372	7.529410965	7.724795603	7.595432607	8.079931274	8.023947009	8.133763803	7.899430135
Mp4g15710	6.862924213	7.416302503	7.318797624	6.860967811	6.698488405	7.477815319	7.643325026	7.943806219	6.885841619	7.898481663	8.002146254	7.513089321	7.486453066	7.395918949	7.462833775	7.394949683	7.572019632	7.50702241	7.461772039	7.480144287	7.471763004	7.472361554	7.529127876	7.379476994
Mp4g15770	7.389873076	7.196476422	6.878821369	7.362875788	7.399676453	7.460306822	7.56618949	7.787738765	7.52557336	7.626819295	7.780160956	7.880225136	7.359076214	7.724182203	7.365259652	7.910926783	7.399113494	7.418370024	7.400186316	7.820799082	7.52591954	7.286442911	7.546500685	7.379476994
Mp4g15860	9.96271647	10.03070129	9.662174409	9.908926823	9.950668739	10.21952443	9.363954143	9.567740733	9.392895547	11.2570143	11.26114279	11.20419883	9.735423308	9.856856691	9.661358614	10.7924213	9.70812496	9.70650013	9.761442561	10.84754491	10.22884241	10.07024806	10.16940681	10.32342313
Mp4g15940	11.03360078	11.04888154	11.17397492	11.03086622	10.94457233	10.94968103	14.48047697	14.55418155	14.50795915	10.65624491	10.86475771	10.88690298	11.16922616	10.77452829	14.45634144	11.35193491	11.12455127	10.7727448	14.45698576	11.35268663	11.00298936	11.04783091	14.11634476	14.15600804
Mp4g15970	7.765347326	7.70367842	7.811917432	7.741628247	7.775130491	7.604680803	8.070682523	8.136378673	8.106270708	7.950637692	7.762767986	7.836164779	7.898348538	8.046667298	7.846904154	7.425292407	7.89518465	7.883114703	8.069148901	7.638356268	7.964013869	7.76814423	8.028045264	7.972791455
Mp4g15980	13.1197485	13.34586902	13.93293689	13.38724603	13.39957833	13.42480341	10.24422654	10.37171538	10.3511982	10.69062746	10.54816561	10.48885118	13.31846898	13.20488913	10.4496422	11.00268209	13.33563064	13.44618009	10.52517407	11.4784779	13.23960484	13.34636768	11.1627624	10.73588369
Mp4g16010	8.785477081	8.735105226	9.031922592	8.627127875	8.730030466	8.521575056	8.415367285	8.604185834	8.218118576	8.019419409	8.172954003	8.292664283	8.632834914	8.273036621	8.743261645	8.259129099	8.692065742	8.640132604	8.374265912	8.327978389	8.853889578	8.532335046	8.544906302	8.380668765
Mp4g16020	7.788256223	7.644130378	7.636720736	7.630126625	7.763873065	7.619175258	8.042126417	7.753170346	8.198601373	7.940421922	7.893613347	8.075381518	7.646980983	8.056299807	8.057632741	8.298243404	7.700068382	7.935375857	8.002811388	8.217445312	7.308640647	7.365387899	7.45521735	7.333224417
Mp4g16030	7.944389856	7.962700534	8.057090097	8.621948853	8.691379939	8.53950912	8.152066378	8.257678608	7.981506533	8.577102313	8.693895275	8.600614964	7.864712906	8.392803397	8.170011983	8.141846021	8.075734337	8.335725567	8.088752569	8.138459471	8.399474731	8.680365741	8.383277756	8.133910561
Mp4g16050	10.51094355	10.41030497	10.87686192	10.15459176	10.27690711	10.22467768	11.95902403	12.01206416	11.9672938	10.3092952	10.28437925	10.28969893	10.29470411	10.01009591	12.1166937	10.79729624	10.33062886	10.00270457	12.25137703	10.73977618	9.784780153	9.865606188	11.45817418	11.68706918
Mp4g16110	7.571118366	7.619072897	7.66848203	7.575336466	7.362419044	7.404939041	7.657913494	7.831902732	7.52557336	7.854671291	7.555293858	8.093028578	7.661391542	7.492329874	7.703045423	7.85423157	7.556450313	7.626034775	7.674093556	7.895534847	7.5902512	7.58090174	7.483830147	7.491967298
Mp4g16120	8.381096885	8.182783931	8.087784363	8.484927582	8.57319313	8.43421863	8.45626794	8.360770987	8.346137096	8.651010806	8.635729189	8.577721662	8.258214274	8.065845689	8.353941507	8.654843248	8.341359834	8.077756403	8.21692563	8.776277513	8.162114976	8.200720684	7.970931065	8.270152097
Mp4g16180	7.571118366	7.495296174	7.757269589	8.021445316	7.829442924	7.574879095	7.874854435	7.904576191	7.906520025	7.930101251	8.196129515	8.144307209	7.624885004	7.795452481	7.77438193	8.082859341	7.673266398	7.606300256	7.885688623	7.9437869	7.751813765	7.655170976	7.821428546	7.922581097
Mp4g16250	7.905143452	7.566494722	8.097823647	7.681482656	7.642626477	7.661180885	8.012775639	7.821055613	8.005321997	8.0098698	7.960120798	8.177208414	7.696379252	7.770180008	7.914298576	7.72278728	7.96729222	7.916689408	8.01849651	8.026027608	7.817413176	7.79881959	8.096512674	7.857551707
Mp4g16270	8.583276668	8.335640059	8.097823647	7.630126625	7.752474046	7.776096278	7.791673446	7.904576191	7.85317897	7.566721851	7.588330042	7.689852638	8.652846568	8.751265017	7.574877833	7.592022239	8.581041767	8.689124095	7.651409564	7.930857311	8.135401679	8.070925747	7.555040413	7.491967298
Mp4g16310	7.44410974	7.908825741	7.876026877	7.531579195	7.668280348	7.604680803	7.828221489	7.842626918	7.73652646	7.831995292	7.736034325	7.869397564	7.477455537	7.518855322	8.179260777	8.404781477	7.399113494	7.700590669	8.238340253	8.516959936	7.843437292	7.901641388	8.303343918	8.622346576
Mp4g16430	9.89601616	9.858738543	10.04807688	9.77235592	9.686668641	9.721411865	9.166456422	9.35936619	9.329768725	9.106948559	9.22524547	9.223243753	10.01627608	10.0153858	9.066106684	9.516018103	10.12209973	10.16421163	9.159283139	9.607821318	10.03143605	9.928100402	9.898196488	10.11157515
Mp4g16550	8.693430043	8.826271684	8.73515903	8.949783247	9.026584056	8.848470254	9.263392732	9.362402657	9.427170432	8.76701921	8.94455075	8.80446127	8.505524257	8.501608796	9.457161149	8.777731476	8.726148138	8.505773553	9.491306489	8.981268002	8.594605416	8.529249024	9.616258002	9.673937562
Mp4g16740	10.62814673	10.21796706	10.95710192	10.47430373	10.57374286	10.55387997	10.53239392	10.59690223	10.45458258	10.12719532	10.67827525	10.55315218	10.81026447	12.17141908	10.30907557	12.3433434	10.78806697	11.97467785	10.32891286	11.97859741	10.17752192	9.782160216	9.348773659	9.158666903
Mp4g16860	7.408449987	7.432842848	7.367657216	7.323208743	7.515856334	7.543896641	7.383035277	7.065206137	7.25744058	7.282097787	7.472086159	7.591547499	7.32571448	7.085003629	7.329117719	7.064761067	7.292260937	7.24009258	7.355659301	7.264999194	7.863756075	8.084623856	7.702061307	7.96184707
Mp4g16930	8.875763285	8.792296323	8.894515971	8.88375526	8.988099531	8.834433883	9.154811705	9.277958602	9.125410445	8.954470758	8.981518117	9.058442	8.945743849	8.54002713	9.097316627	8.608113563	8.791707884	8.701081833	9.207452796	8.669312585	8.678071816	8.726083879	9.746714197	9.723819327
Mp4g16960	10.18005982	10.12498233	10.3345665	10.08207865	9.925204162	10.02031861	11.82500894	11.74493684	11.8174805	10.05829232	9.966218855	10.1927496	10.11947692	9.74627212	11.76848729	10.07096166	10.2167348	9.792990019	11.85069719	10.07558838	10.02962447	10.11015309	11.56840385	11.67705399
Mp4g17000	9.081322998	8.919287133	9.122052088	9.298573822	8.94846528	9.113200987	9.806611621	9.646508524	9.927277198	9.001653248	8.928837061	9.030253784	8.902063386	8.601518114	9.750493795	8.605134386	9.126264205	8.779556564	9.854674161	8.572303881	9.693441954	9.758962159	10.17231906	10.42895952
Mp4g17020	7.640975459	8.284748234	8.107770477	7.920823852	7.818830597	8.008891184	8.4359912	8.56590161	8.484915836	7.843400751	7.670307952	7.753718029	8.012794636	7.878892332	8.596667363	7.76872781	7.873579802	7.887981966	8.556084845	7.667700842	7.801445659	8.070925747	8.867197951	9.106383647
Mp4g17050	10.42947001	10.50317189	10.72532953	10.37693906	10.57248995	10.22981231	13.50216926	13.44476392	13.48856394	10.24198938	10.28200202	10.33977725	10.35409482	9.66873594	13.53382384	10.3677196	10.40051525	9.848163549	13.53355823	10.40222861	10.46288728	10.51352789	13.1454653	13.19195749
Mp4g17170	11.18890227	11.10575341	10.66428111	11.05974321	11.01989477	11.00933423	12.0591363	12.0630295	12.04484911	11.11451732	11.06802639	11.02804712	10.97861058	10.74951794	12.0749386	10.95770273	10.94037353	10.64985661	12.09196981	10.68797497	10.73579163	10.72169746	11.63804423	11.7967023
Mp4g17230	8.000540042	8.231508678	7.924422497	8.31053744	8.661601291	8.898683078	9.078628225	8.921953101	9.038158275	9.461429462	8.956988367	8.963490104	8.262140369	8.134858651	8.757604349	8.313526109	8.348413335	8.23529972	8.786943095	8.383855856	8.333227063	8.268072436	8.836840447	8.808888706
Mp4g17240	10.92121607	10.80590218	10.4654136	10.93960583	10.92019948	10.88528164	11.43773726	11.49982953	11.37776269	10.81469426	10.8914097	10.91371662	10.66895153	10.49021871	11.51749896	10.87427474	10.66297035	10.58391026	11.48578366	10.81509162	10.83651638	10.74155741	11.69478381	11.72376605
Mp4g17350	7.556376448	7.416302503	7.533184983	7.531579195	7.740928691	7.674725961	7.657913494	7.776361011	7.782017768	7.820450691	7.822258388	7.728724168	7.709985116	7.717412632	7.574877833	7.742765625	7.532487471	7.926076382	7.579349875	7.868184187	8.046900099	8.224950956	8.67624063	8.232265251
Mp4g17360	8.37460616	8.29768164	8.025481922	8.283379688	8.275483741	8.311665967	8.56520417	8.630831087	8.971396793	8.741563345	8.966240373	8.554399185	8.426379666	9.263585379	8.381305785	8.716400121	8.572304689	9.217384433	8.429576488	8.817500308	7.873756807	7.804834105	8.716208622	8.219350807
Mp4g17420	7.613754906	7.593218374	7.514495084	7.967794554	8.261585532	8.045984179	7.56618949	7.666864844	7.583683528	8.065906583	8.062158777	7.982443724	7.538222535	7.661264891	7.511595937	7.681410225	7.624212844	7.670321723	7.659039033	7.770896032	8.051085573	7.959531122	8.022980943	7.747405902
Mp4g17700	9.724526361	9.667300597	9.733843966	9.532198216	9.525425523	9.793023798	10.65389901	10.69332524	10.63809701	9.528836878	9.357929932	9.542596283	9.496583951	9.359778901	10.64337087	9.326083644	9.788303307	9.304662396	10.7387563	9.360906125	9.719668071	9.732867483	10.48062252	10.57504967
Mp4g17820	7.526012576	7.44898856	7.455364748	7.468936214	7.775130491	7.604680803	7.26772461	7.350692527	7.462547691	7.204760468	7.332606054	7.545444916	7.562825278	7.912552101	7.30374546	7.491232748	7.540559352	7.863398226	7.295004634	7.667700842	7.413100418	7.365387899	7.12704755	7.345119032
Mp4g17840	8.286796196	8.310472339	8.518821258	8.52485022	8.495350582	8.440671294	8.993459822	9.007459135	9.07276791	8.919066783	8.867351234	8.937560233	8.258214274	8.311798398	9.063849331	9.210887912	8.393261905	8.367364195	9.070611064	9.081271213	8.220866123	8.159135024	8.567249988	8.545857502
Mp4g17880	7.351011535	7.286565513	7.138788998	7.468936214	7.500383605	7.494903183	7.292691535	7.389535758	7.072410704	7.669149317	7.717755594	7.912005967	7.265480711	7.544464896	7.188511141	8.189394832	7.203305354	7.718255898	7.344012782	8.428952789	10.46355535	10.24202944	10.77209106	10.91030992
Mp4g17950	9.375528552	9.264716196	9.226840065	8.879516168	8.895094589	9.018469574	9.682095889	9.773922513	9.795076739	10.01244795	9.999999048	10.06192294	9.200228928	9.354702672	9.772255726	9.875853019	9.303126081	9.295573957	9.808193347	9.884926826	8.714263448	8.680365741	9.534746827	9.456016001
Mp4g18010	10.646576	10.7086912	10.19248909	10.5489557	10.48060246	10.34464177	9.875415444	9.840003072	10.09326433	9.869737868	9.960260667	9.922030825	10.57736215	10.3769565	9.885022279	9.852409513	10.65401481	10.60922188	9.819641769	10.09890702	10.30026261	10.20929603	9.683693974	9.680972938
