peak	s1	s2	s3	s4	s5	s6
3.4568219.4568517	1.84823310198819	2.66544973150801	2.30078153354341	2.18308851602701	0.642429464277153	2.12092410915199
3.4573123.4573491	0.0515167026356007	1.03960255261316	0.776675833108483	0.963249825255808	0.642429464277153	-1.66983958807214
3.4598905.4599508	6.79480068488026	5.3268080420908	4.60274232309299	4.56305485972667	6.57640273371211	6.128820458701
3.4601723.4602455	11.4624696723795	11.4482311528661	9.12475182318189	10.167957422715	12.2832309621178	11.9811236653011
3.4607062.4607494	5.35411291186144	4.04008293306073	3.62831643528053	4.43152625262315	5.41960375073207	4.40880513918182
3.4687795.4688049	-0.0821295765397725	0.758390911927112	0.00931925638606135	-1.03470271136636	2.24361991900767	0.241442345201404
3.4867617.4868103	4.01341325203633	4.79258532000187	4.61626183238358	3.83949174506542	5.68165731822361	6.9839758320903
3.4904451.4904754	-0.758171798249515	-0.961400965506707	1.18607298752387	0.900097794626349	-2.12406740026301	0.464234697560656
3.4946574.4946875	3.00079878830102	2.59812049549362	2.75466835519408	2.51918419917248	5.74543315090592	5.03012923764864
3.4971648.4971971	1.1383677547803	1.12975688908506	1.58726641686841	0.771153082577274	1.63618611313789	1.31634026654451
3.4990792.4991070	-2.63221175259858	-3.19522337908107	0.160415708862213	-1.08996857326552	-3.11923716827929	-3.28468044119333
3.5004355.5004932	8.30776384518064	7.70712724336488	6.83301359559131	7.21388423899912	8.90636715433516	9.5997002514773
3.5036365.5036621	-1.02013895345382	-0.662710916044514	-0.349867133133683	-0.626865183321893	-0.238581741036842	-1.46279958294888
3.5046767.5047279	4.61019564540943	5.03544287974522	3.1281458075478	2.2568355225226	4.40563513544911	2.22293702066129
3.5048002.5048337	-0.67570338571258	0.171731644450693	1.2688933574522	0.638398260612313	-0.897989087229821	-0.161612913228899
3.5050768.5051175	-1.11309429506797	-1.01427948328286	1.81376726283386	0.836078900694366	-0.662623032902359	-1.3974463068864
3.5070109.5070320	1.75904530144803	1.92718847951385	0.233742013118214	0.738336313875195	3.56707899719485	2.51819913277627
3.5087880.5089158	6.43884940878207	7.61978309529065	5.19792987835364	4.72389465412138	5.00408569337295	3.46380824567786
3.5132804.5133572	5.88684539739257	6.65337716007172	5.11910969333123	3.91231216287931	8.09166654205178	6.38510362989002
3.5137849.5138314	1.08730331867285	1.77199605221715	1.0677448091686	0.868199112483525	1.63618611313789	1.10165820502598
3.5138647.5139159	6.19000766027756	5.53662417909567	3.37292176276898	3.42080753921754	7.78379892672698	8.5954438015567
3.5139464.5139779	0.823489117672629	1.21828517564288	0.571707615286995	0.836078900694366	0.481357601485836	1.28623050343532
3.5142737.5143160	3.34854965610811	4.66777037567372	3.52652275025935	4.24621486387908	3.74495190655806	4.1105361872471
3.5148568.5148867	0.0515167026356007	-1.1792424940973	3.6070444216695	3.03111024548284	-3.90635642039712	-1.3337308270766
3.5156146.5157062	9.47610748322158	10.2524915049756	5.81678694340201	7.2352275808924	7.82893860088218	7.77365766624607
3.5206429.5206697	-0.516984882500932	-0.138306762986632	0.8578772475849	0.638398260612313	-0.238581741036842	-0.980696069273375
3.5216206.5216479	-0.67570338571258	-1.47928118804032	0.812944095135458	1.41243552683595	-1.15408328739841	-1.66983958807214
3.5231835.5232273	3.21212422408886	2.52997794632142	2.22599065098963	1.98144109193458	2.12748541705436	2.12092410915199
3.5260205.5260650	0.600913924765326	0.423566170308592	4.54838886912754	3.63416963988166	-5.97474996389481	-2.42876505501627
3.5427327.5427800	0.180470269411624	0.458274838499421	1.71682852026543	2.47238880556239	0.642429464277153	0.427952725196437
3.5442525.5442735	0.116550040999948	-1.2365449052066	0.946456142900261	0.395660559748909	-3.11923716827929	-2.75278894463405
3.5505859.5506308	-0.0146886757274842	0.0966446483797769	2.10137828559372	1.82509669336193	-0.238581741036842	0.942338557820062
3.5633093.5633465	4.85016779004936	5.99964673714967	5.49178425458172	6.42797382123265	5.55206463792713	7.73370597043268
3.5669193.5669686	0.543439943507924	0.822375404945726	2.37458070473846	0.900097794626349	-1.15408328739841	-0.617533602739075
3.5676492.5677006	1.08730331867285	0.281651552431426	1.23592985548884	0.431222716279556	3.47590808414473	6.03663140413044
3.5683271.5683608	1.71387256184435	0.281651552431426	0.693982991337259	2.13337023814524	0.138645341515075	0.675541282696229
3.5699977.5701114	4.58299441202371	3.25755639936018	4.71014255760947	5.258063340494	4.00149185308139	4.05635801076136
3.5702316.5702947	2.31392439810765	2.0779966221332	3.36178051186552	4.83423325914686	-3.11923716827929	-1.97683465100054
3.5733367.5733726	0.426061718978442	0.388557918252499	1.40663379910193	1.17794989983901	0.138645341515075	0.60626769299422
3.5754606.5754944	1.18890735000078	0.353241835442288	1.33417918726488	1.29655667543217	0.481357601485836	0.641043321303374
3.5755638.5756593	11.3420914946489	11.385353319784	9.12475182318189	10.4448715112585	11.8925265029985	11.7989563655933
3.5759579.5760254	11.0786072830188	10.3999788415945	9.09344243920996	9.68367165314327	10.8083640670008	11.6176096225168
3.5769934.5770244	-1.87832078187427	-1.61001486766141	1.47018532016576	1.14785108842418	-2.56368185947821	-2.23695182657824
3.5809873.5810135	-1.02013895345382	-0.478470978908622	0.758431785150194	0.0209919668201719	-0.0450097572262287	-2.53138249147935
3.5826786.5827332	1.80382911016418	0.758390911927112	3.74904777138245	4.17745500746867	-1.75597961928803	-0.427562671529667
3.5828154.5828701	2.66782919114677	3.91710366221846	2.91436093817711	3.89419513252457	-0.897989087229821	-2.23695182657824
3.5904067.5904392	1.71387256184435	1.41896325880393	0.523728885183509	0.868199112483525	0.797711733348267	1.25593955582027
3.5907830.5908573	8.71049848197028	8.19349156270317	6.57065592038185	6.96281973536946	9.27076599313449	9.30443443900912
3.5910332.5910727	3.21212422408886	3.47361090990626	-0.183049883046853	0.501430014495654	1.23462753907998	0.241442345201404
3.5910939.5911207	1.80382911016418	0.526824885313456	0.29549953386734	0.212909009934179	2.79062559733884	1.07021279887546
3.5928579.5929014	6.39804224108974	6.73341235336533	5.40471960037687	4.95814825749071	7.26087708241358	7.18617475252791
3.5995171.5995830	1.66830287017801	0.978551315143388	6.26932936983971	6.16800081142442	1.50579978081961	-0.427562671529667
3.6033522.6033745	0.983533371994181	1.90163709310303	1.27710049707179	0.771153082577274	2.57816046152146	1.83009146853841
3.6045648.6046202	4.01341325203633	6.02509340127834	2.51932390251963	1.85147599403042	2.8939307347527	3.72007032697201
3.6308118.6308605	4.27612080110176	5.50907311083621	3.99782822856069	4.14278343223607	9.42299618031176	7.73370597043268
3.6385330.6386218	3.48159730611956	3.31734717287555	3.83661382355296	3.6151169806748	4.78589005748503	5.16913848376988
3.6944774.6945043	1.18890735000078	0.388557918252499	2.27370128012203	1.79858432253429	-0.443747176267051	1.10165820502598
3.6953411.6954852	14.411959226512	13.6602167420518	11.4866505072649	13.8632026043251	15.3817035183489	14.0779811875567
3.6956250.6956537	12.3241637896476	10.4242064340331	5.13994610095678	10.973381294136	13.8100612957524	11.5242314672391
3.6963422.6963790	3.48159730611956	4.68349960482807	0.981425346626647	3.98420830238331	1.7633682269484	0.641043321303374
3.6992476.6993149	4.2187142093011	3.09479277680963	3.35061610437309	2.44884423934679	6.05484762993819	5.59701820979041
3.7094439.7094755	0.930791199636666	0.885475463454612	1.09334267245136	0.431222716279556	3.47590808414473	3.54395644296906
3.7107365.7107693	5.77493044653793	5.36936465988387	2.67941028062943	3.40098556498399	5.07524891329761	5.53978299545998
3.7116930.7117219	4.27612080110176	4.34510975523704	2.78573223560087	3.15723860924903	4.32687921021148	3.10919346534844
3.7179871.7180126	-1.20933197039521	-2.2188671244984	0.254437291782913	-0.352606039707638	0.138645341515075	-0.568978346596274
3.7407882.7408135	4.33300837158669	4.5726118618238	2.67309326378267	2.54243681165985	4.0845038923931	4.1105361872471
3.7478390.7478720	-0.758171798249515	-0.523547451250941	2.28048371934207	1.87772413774256	-3.11923716827929	-3.1375588006561
3.7519025.7519252	0.0515167026356007	-0.662710916044514	0.749281838377243	1.5814734428004	0.947844601072215	0.777439899353279
3.7523021.7523240	0.366081853000809	0.058526252838182	0.684698738354391	1.14785108842418	0.481357601485836	0.0854790391862874
3.7586715.7586976	-1.11309429506797	0.526824885313456	-0.194699715785642	0.137319188366318	-0.443747176267051	-0.872355498232743
3.7587479.7587783	-0.0146886757274842	-0.858481280320685	1.90168582975006	1.71822908373142	-1.15408328739841	-1.66983958807214
3.7605220.7605577	3.57926964671441	3.91710366221846	2.90830230655416	2.72508527522442	3.19274236243235	4.3571829527752
3.7612962.7613426	1.23893723720712	1.03960255261316	3.8110020642246	4.43152625262315	-0.897989087229821	-1.3974463068864
3.7641619.7641962	1.38610444934871	0.0200089109405504	3.16297529033565	3.07347892978395	0.481357601485836	0.535853260334724
3.7649805.7650161	4.24748351479457	4.45984714395857	3.07547835746989	3.87601976576793	4.32687921021148	5.26016128610418
3.7875905.7876256	4.3046283646673	4.1775315860295	1.35844565947054	0.250149848714376	1.37202168513117	3.38244878753019
3.7935813.7937345	11.5196257073594	11.5545690334033	9.96401376170991	10.6515903159093	12.4328529876793	12.3184896481432
3.7945146.7945414	1.89226650724358	2.29667651473639	1.60267839518935	1.98144109193458	2.35736976123277	2.47005715730181
3.7946268.7946523	1.89226650724358	1.74567837080688	2.21914117754772	2.42520053066083	1.50579978081961	2.70675750507121
3.8033799.8034121	3.9231746048542	3.13594544921529	4.52104476631209	4.09039849717843	1.09334593575352	3.23703639319311
3.8063893.8064365	0.930791199636666	1.36243374525482	1.93789298308665	1.79858432253429	1.50579978081961	0.464234697560656
3.8068721.8069057	2.78102525171489	3.88147407425708	2.93249729286448	2.2568355225226	4.32687921021148	4.74299655069816
3.8070503.8070742	0.768882421775444	0.854033460807454	0.29549953386734	0.803732034504865	2.00883566936493	0.877083493889488
3.8121986.8122326	-0.67570338571258	0.0966446483797769	3.16875845724804	2.15828557943083	-1.15408328739841	-1.15144007610871
3.8132748.8133158	1.5759426867259	2.34412124116509	2.71716469852407	2.81424033665228	2.46884954533424	3.13071165615171
3.8277251.8278005	-0.0146886757274842	-0.858481280320685	3.59103555839288	3.6151169806748	-1.75597961928803	-2.53138249147935
3.8278462.8279030	1.84823310198819	1.66591486872348	5.02662509791874	5.55814843869615	-0.443747176267051	-1.52990080345281
3.8283769.8285082	10.4594368070196	10.333889725559	10.201564141251	10.3411603438615	8.90636715433516	10.0683162962265
3.8322521.8322872	2.19079898411855	2.48408729118055	1.33417918726488	1.29655667543217	3.28879794718723	3.50403124640357
3.8326370.8326680	1.84823310198819	1.77199605221715	1.18607298752387	0.803732034504865	1.7633682269484	1.37602750172374
3.8326972.8327849	5.15724968965578	4.93028178762245	6.12204156487205	6.23086480298066	6.46412489509249	4.8400851219849
3.8449590.8449905	0.877450577623278	1.44699501332007	0.656727033022733	0.466476436069128	-0.897989087229821	0.00498142968532722
3.8579635.8579853	1.1383677547803	1.41896325880393	1.11033351804291	0.359781344245589	1.37202168513117	1.66445368594491
3.8608760.8609028	2.55231688097345	2.43781903836722	2.3812416213872	1.46940163322285	2.99535738817193	3.34130240659586
3.8635188.8635690	3.03659458638483	2.05315205699541	1.1357097083934	-0.352606039707638	6.741185359161	8.30198130876754
3.8693936.8694157	0.180470269411624	1.1889512205541	1.08482500766735	1.82509669336193	0.481357601485836	1.28623050343532
3.8711793.8712395	3.89277471928837	4.07474484390728	2.33444765405451	3.09454035519441	5.21527076983747	3.64249974706295
3.8791449.8791745	0.657624412627263	1.09989041386412	1.36650876990373	0.868199112483525	2.24361991900767	1.07021279887546
3.9034003.9034417	3.80057632057961	5.41162318687511	3.04599680016197	2.51918419917248	4.7115492558121	5.86177133227936
3.9036239.9036599	0.657624412627263	1.82423637487595	3.08135557106113	3.70972165230608	1.50579978081961	1.63632603269311
3.9232987.9233254	0.983533371994181	0.947729992499902	0.571707615286995	0.287035508568725	2.24361991900767	1.6080447371338
3.9233903.9234231	1.1383677547803	1.85016276179452	1.23592985548884	0.501430014495654	0.947844601072215	2.49417964466693
3.9246686.9246903	2.10716299199142	1.61204880540639	0.552581764330645	-0.396747493825758	0.947844601072215	2.97826759988663
3.9247988.9248202	0.600913924765326	0.171731644450693	0.740113103602226	-1.51278529330708	0.481357601485836	3.23703639319311
3.9367751.9368140	5.42633781158644	5.08000188633475	3.69688255757332	4.66002100325408	5.14564206140385	6.77488268276349
3.10015746.10016456	3.70682255641838	3.88147407425708	3.8110020642246	3.72844791936236	3.65674013916059	4.2877009940416
3.10017484.10017857	0.243332187871307	0.423566170308592	0.80390419872524	0.53609143625253	-0.662623032902359	0.317106265733474
3.10037630.10037866	1.03569772874634	1.27644095943201	1.37455911072368	1.87772413774256	0.797711733348267	1.88415883203577
3.10139280.10139552	1.52913622993078	2.36769317763809	2.073297808407	1.69116524841152	1.7633682269484	3.21593843822206
3.10217361.10217708	2.9647680448498	3.23747748838089	2.46056101578684	2.63449985975909	2.46884954533424	2.86673192749537
3.10231301.10231684	4.36126288906561	4.97555592181182	0.902376836525796	0.671965201404652	-1.15408328739841	-0.336564735399346
3.10314669.10315255	1.80382911016418	2.48408729118055	6.02192225111793	6.64268650123101	2.46884954533424	3.50403124640357
3.10455072.10455303	1.52913622993078	1.87596241939923	-0.630222483984141	-0.309039892866313	1.50579978081961	0.641043321303374
3.10751721.10752042	-0.67570338571258	0.245359168603062	1.53295944556601	0.53609143625253	-0.443747176267051	0.391343673010744
3.10929603.10929865	1.66830287017801	4.62036021283876	-1.52850836136462	-1.38475871558666	-1.15408328739841	-0.617533602739075
3.11079545.11079942	2.55231688097345	2.52997794632142	4.06204690248258	5.07978761893394	1.88752091588481	3.58358888903294
3.11252710.11253345	10.1544089177657	9.43381014236254	7.30010967082299	8.14654872065194	10.9726534943084	11.4033155712764
3.11294874.11295283	3.21212422408886	4.65200420090948	2.21228320955902	4.54675603669514	2.57816046152146	1.55101380617867
3.11331455.11332112	3.31476653726198	4.39453158566842	3.26045563158374	3.15723860924903	6.68673319424038	5.10772498241914
3.11350679.11351062	1.6223288215908	1.77199605221715	2.97458580854302	2.32961489427103	1.09334593575352	1.63632603269311
3.11435439.11435808	1.84823310198819	3.89931695486574	1.45437122130006	0.17530245279129	0.313733559421397	0.00498142968532722
3.11452321.11452644	-0.595353452601173	0.790496313573859	1.01613949663744	1.44099780564426	-0.0450097572262287	-0.666845500490309
3.11454371.11454636	2.19079898411855	1.53018279942397	1.87984277672437	1.55368310781297	2.68539238467651	2.93392199597874
3.11466388.11466618	1.66830287017801	1.95261822900368	2.0309036192984	1.69116524841152	2.00883566936493	3.06589955681329
3.11958643.11958903	-0.0821295765397725	1.36243374525482	0.315869977797041	0.212909009934179	4.78589005748503	4.05635801076136
3.11981709.11982169	1.33752314975514	1.21828517564288	3.16297529033565	2.98841079643313	-0.443747176267051	1.34627169009872
3.12649413.12650047	3.54690800788341	2.27280167440975	4.35923172650519	4.38151506340956	4.85941704339808	4.71031946230491
3.12654490.12655249	0.243332187871307	-0.662710916044514	6.1926026589047	5.88376000623739	0.642429464277153	-0.381752106536561
3.12758126.12758536	4.36126288906561	5.08000188633475	3.83150086866573	3.23972067158563	4.63637680853361	6.64357719871272
3.16010260.16010650	3.38212162431842	2.0779966221332	3.16297529033565	2.56559385404255	2.00883566936493	3.06589955681329
3.16076921.16077193	0.823489117672629	1.50260283481802	0.514066847607856	0.931779819302315	0.947844601072215	1.7479321358937
3.16079577.16079788	1.1383677547803	2.24882377088013	1.17771466676063	1.02557125001093	3.28879794718723	2.56593293297401
